Source,Target,trade_value,Year,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
USA,TTO,18463.412,1997,9.82354632304684,9629090.0,5130.0,1.0,6.25,0.16,6.25,73.61,45.13,10.19416131176601,77.37,,
USA,TTO,6857.345,1998,8.833075619566879,9629090.0,5130.0,1.0,6.3,0.15873015873015872,6.3,74.76,47.66,9.882249265631557,78.24,,
USA,TTO,8323.578,1999,9.026847489448006,9629090.0,5130.0,1.0,6.3,0.15873015873015872,6.3,76.39,49.3,9.761805273833671,79.34,,
USA,TTO,16122.939,2000,9.687998319541585,9632030.0,5130.0,1.0,6.3,0.15873015873015872,6.3,78.97,51.05,9.74556317335945,81.14,,
USA,TTO,15652.51,2001,9.65838656649484,9632030.0,5130.0,1.0,6.23,0.16051364365971107,6.23,81.2,53.88,9.388938381588716,82.96,,
USA,TTO,19979.89,2002,9.902481546681884,9632030.0,5130.0,1.0,6.25,0.16,6.25,82.49,56.12,9.186787241625089,84.26,,
USA,TTO,15587.437,2003,9.654220548280044,9632030.0,5130.0,1.0,6.3,0.15873015873015872,6.3,84.36,58.25,9.123914163090127,85.92,,
USA,TTO,22708.871,2004,10.030510920081358,9632030.0,5130.0,1.0,6.3,0.15873015873015872,6.3,86.62,60.42,9.031876861966236,88.23,,
USA,TTO,12428.21,2005,9.427724167698793,9632030.0,5130.0,1.0,6.3,0.15873015873015872,6.3,89.56,64.58,8.736884484360484,90.99,,
USA,TTO,17.946,2007,2.887367248875866,9632030.0,5130.0,1.0,6.33,0.1579778830963665,6.33,95.09,75.48,7.974558823529412,96.34,,
USA,TTO,103.705,2010,4.641550330080842,9831510.0,5130.0,1.0,6.38,0.15673981191222572,6.38,100.0,100.0,6.38,100.0,,
USA,TTO,3.59,2011,1.2781522025001875,9831510.0,5130.0,1.0,6.41,0.15600624024961,6.41,103.16,105.11,6.291081723908286,102.08,,
USA,TTO,50.069,2012,3.9134020541032646,9831510.0,5130.0,1.0,6.43,0.15552099533437014,6.43,105.29,114.84,5.895286485545106,103.99,,
USA,TTO,207.028,2013,5.332854049818272,9831510.0,5130.0,1.0,6.44,0.15527950310559005,6.44,106.83,120.81,5.6947703004718155,105.81,,
USA,TTO,140.153,2014,4.942734683018518,9831510.0,5130.0,1.0,6.41,0.15600624024961,6.41,108.57,127.68,5.450608552631578,107.79,,
USA,TTO,609.444,2015,6.412547066111222,9831510.0,5130.0,1.0,6.38,0.15673981191222572,6.38,108.7,133.63,5.189747811120258,108.86,,
USA,TTO,188.229,2016,5.2376593066725565,9831510.0,5130.0,1.0,6.67,0.14992503748125938,6.67,110.07,137.73,5.330479198431714,109.96,,
USA,TTO,204.099,2017,5.318605170244757,9831510.0,5130.0,1.0,6.78,0.14749262536873156,6.78,112.41,140.32,5.431440992018244,112.04,,
USA,TTO,246.51,2018,5.507402560611206,9831510.0,5130.0,1.0,6.77,0.14771048744460857,6.77,115.16,141.75,5.500057848324515,114.74,,
USA,TTO,58.055,2019,4.061390837078969,9831510.0,5130.0,1.0,6.75,0.14814814814814814,6.75,117.24,143.17,5.527484808269889,116.8,,
USA,TTO,194.282,2020,5.269310711844981,9831510.0,5130.0,1.0,6.75,0.14814814814814814,6.75,118.69,144.03,5.562434909393876,118.32,,
USA,TTO,397.913,2021,5.986233388424689,,,1.0,6.76,0.14792899408284024,6.76,124.27,147.0,5.71472925170068,123.64,,
USA,TTO,1979.291,2022,7.5904939787542585,,,1.0,6.75,0.14814814814814814,6.75,134.21,,,132.3,,
USA,TUN,9254.453,2006,9.13286012007347,9632030.0,163610.0,1.0,1.33,0.7518796992481203,1.33,92.45,86.88,1.4152681860036833,93.8,,
USA,TUN,93299.079,2009,11.443565515404076,9831510.0,163610.0,1.0,1.35,0.7407407407407407,1.35,98.39,96.77,1.3725999793324377,98.81,,
USA,TUN,118190.911,2010,11.680056485904492,9831510.0,163610.0,1.0,1.43,0.6993006993006994,1.43,100.0,100.0,1.43,100.0,,
USA,TUN,117529.158,2011,11.67444173497293,9831510.0,163610.0,1.0,1.41,0.7092198581560284,1.41,103.16,103.24,1.408907400232468,102.08,,
USA,TUN,134463.163,2012,11.809045559470876,9831510.0,163610.0,1.0,1.56,0.641025641025641,1.56,105.29,108.0,1.5208555555555556,103.99,,
USA,TUN,117744.903,2013,11.676275724317568,9831510.0,163610.0,1.0,1.62,0.6172839506172839,1.62,106.83,113.74,1.5215807983119398,105.81,,
USA,TUN,113620.33,2014,11.640617730525136,9831510.0,163610.0,1.0,1.7,0.5882352941176471,1.7,108.57,119.0,1.5509999999999997,107.79,,
USA,TUN,55871.568,2015,10.930810907210619,9831510.0,163610.0,1.0,1.96,0.5102040816326531,1.96,108.7,124.28,1.714290312198262,108.86,,
USA,TUN,149900.246,2016,11.917725325183405,9831510.0,163610.0,1.0,2.15,0.46511627906976744,2.15,110.07,128.8,1.8373486024844716,109.96,,
USA,TUN,86250.379,2017,11.36500972908685,9831510.0,163610.0,1.0,2.42,0.4132231404958678,2.42,112.41,135.63,2.005693430656934,112.04,,
USA,TUN,163375.314,2018,12.00380537288336,9831510.0,163610.0,1.0,2.65,0.37735849056603776,2.65,115.16,145.54,2.096839356877834,114.74,,
USA,TUN,81796.383,2019,11.311988304009299,9831510.0,163610.0,1.0,2.93,0.341296928327645,2.93,117.24,155.33,2.2115058263052854,116.8,,
USA,TUN,151385.822,2020,11.92758696962949,9831510.0,163610.0,1.0,2.81,0.35587188612099646,2.81,118.69,164.08,2.032660287664554,118.32,,
USA,TUN,125898.203,2021,11.743228946697851,,,1.0,2.79,0.35842293906810035,2.79,124.27,173.44,1.9990388607011071,123.64,,
USA,TUN,138038.364,2022,11.835286925504501,,,1.0,3.1,0.3225806451612903,3.1,134.21,187.85,2.2148043651849885,132.3,,
USA,TUR,40953.836,1996,10.620200760107641,9629090.0,785350.0,1.0,0.08,12.5,0.08,71.93,2.35,2.44868085106383,76.05,,
USA,TUR,46449.172,1997,10.746113918464161,9629090.0,785350.0,1.0,0.15,6.666666666666667,0.15,73.61,4.37,2.526659038901602,77.37,,
USA,TUR,33294.252,1998,10.41314004845665,9629090.0,785350.0,1.0,0.26,3.846153846153846,0.26,74.76,8.06,2.4116129032258065,78.24,9.46,3.3034267043951746
USA,TUR,50735.892,1999,10.834388868109826,9629090.0,785350.0,1.0,0.42,2.380952380952381,0.42,76.39,13.29,2.4141309255079006,79.34,14.59,3.527039388810439
USA,TUR,54288.961,2000,10.902076188753572,9632030.0,785350.0,1.0,0.63,1.5873015873015872,0.63,78.97,20.59,2.416274890723652,81.14,21.8,3.739043013786672
USA,TUR,69505.179,2001,11.149156546762168,9632030.0,785350.0,1.0,1.23,0.8130081300813008,1.23,81.2,31.8,3.140754716981132,82.96,33.35,3.9627081681414524
USA,TUR,92005.214,2002,11.429600528338316,9632030.0,785350.0,1.0,1.51,0.6622516556291391,1.51,82.49,46.1,2.7019501084598696,84.26,45.87,4.129859282579975
USA,TUR,90948.265,2003,11.418046107348697,9632030.0,785350.0,1.0,1.5,0.6666666666666666,1.5,84.36,56.05,2.2576271186440677,85.92,56.56,4.244359326174436
USA,TUR,72035.818,2004,11.184918746522131,9632030.0,785350.0,1.0,1.43,0.6993006993006994,1.43,86.62,60.87,2.0349367504517826,88.23,63.59,4.316201633256665
USA,TUR,112182.126,2005,11.627878954567539,9632030.0,785350.0,1.0,1.34,0.7462686567164178,1.34,89.56,65.85,1.822481397114655,90.99,68.09,4.365789984931737
USA,TUR,139492.664,2006,11.84576729104715,9632030.0,785350.0,1.0,1.43,0.6993006993006994,1.43,92.45,72.17,1.8318345572952748,93.8,74.48,4.425847744490495
USA,TUR,126102.181,2007,11.744847817600427,9632030.0,785350.0,1.0,1.3,0.7692307692307692,1.3,95.09,78.49,1.5749394827366547,96.34,79.1,4.469298237987841
USA,TUR,213741.965,2008,12.272524795449186,9831510.0,785350.0,1.0,1.3,0.7692307692307692,1.3,98.74,86.69,1.4807013496366364,98.18,88.62,4.535580047200625
USA,TUR,341539.723,2009,12.741219270408518,9831510.0,785350.0,1.0,1.55,0.6451612903225806,1.55,98.39,92.11,1.6556779937031811,98.81,93.45,4.565312674054222
USA,TUR,250427.253,2010,12.430923750145094,9831510.0,785350.0,1.0,1.5,0.6666666666666666,1.5,100.0,100.0,1.5,100.0,100.0,4.605170185988092
USA,TUR,128011.571,2011,11.759875937253561,9831510.0,785350.0,1.0,1.67,0.5988023952095809,1.67,103.16,106.47,1.6180820888513194,102.08,108.2,4.6548690930044305
USA,TUR,461207.181,2012,13.041602637507344,9831510.0,785350.0,1.0,1.8,0.5555555555555556,1.8,105.29,115.94,1.6346558564774885,103.99,116.23,4.699932863663879
USA,TUR,155948.673,2013,11.957282212862202,9831510.0,785350.0,1.0,1.9,0.5263157894736842,1.9,106.83,124.63,1.6286367648238786,105.81,123.53,4.739064537232396
USA,TUR,339884.862,2014,12.736362198064002,9831510.0,785350.0,1.0,2.19,0.4566210045662101,2.19,108.57,135.66,1.7526780185758513,107.79,132.66,4.783987176945473
USA,TUR,182283.801,2015,12.11332009769497,9831510.0,785350.0,1.0,2.72,0.3676470588235294,2.72,108.7,146.07,2.0241254193195046,108.86,143.07,4.826698336992148
USA,TUR,57969.209,2016,10.967667269251898,9831510.0,785350.0,1.0,3.02,0.33112582781456956,3.02,110.07,157.42,2.111621140896964,109.96,154.7,4.870802210438033
USA,TUR,164658.545,2017,12.011629184423239,9831510.0,785350.0,1.0,3.65,0.273972602739726,3.65,112.41,174.97,2.344953420586386,112.04,171.69,4.932273237740514
USA,TUR,78850.631,2018,11.275310594895625,9831510.0,785350.0,1.0,4.83,0.20703933747412007,4.83,115.16,203.55,2.732610169491525,114.74,199.98,5.020443030360714
USA,TUR,4.941,2019,1.597567739863613,9831510.0,785350.0,1.0,5.67,0.1763668430335097,5.67,117.24,234.44,2.8354837058522433,116.8,227.61,5.094048354206111
USA,TUR,338.295,2020,5.823918295896181,9831510.0,785350.0,1.0,7.01,0.14265335235378032,7.01,118.69,263.22,3.1609182432945824,118.32,261.42,5.169760563879975
USA,TUR,199035.476,2021,12.201238359174964,,,1.0,8.85,0.11299435028248588,8.85,124.27,314.81,3.493502430037165,123.64,337.1,5.318876869751966
USA,TUR,120388.33,2022,11.698477880248841,,,1.0,,,,134.21,542.44,,132.3,,
USA,TZA,8.2,2011,2.1041341542702074,9831510.0,947300.0,1.0,1557.43,0.0006420834323211958,1557.43,103.16,112.69,1425.7208163989706,102.08,,
USA,UKR,7.0,1998,1.9459101490553132,9629090.0,603550.0,1.0,2.45,0.4081632653061224,2.45,74.76,22.15,8.26916478555305,78.24,,
USA,UKR,1341.994,2000,7.201911846582735,9632030.0,603550.0,1.0,5.44,0.1838235294117647,5.44,78.97,34.84,12.330562571756602,81.14,,
USA,UKR,4.56,2001,1.5173226235262947,9632030.0,603550.0,1.0,5.37,0.186219739292365,5.37,81.2,39.01,11.177749295052552,82.96,,
USA,UKR,1994.656,2002,7.598226883378322,9632030.0,603550.0,1.0,5.33,0.18761726078799248,5.33,82.49,39.31,11.184729076570845,84.26,,
USA,UKR,37.658,2003,3.6285454150742367,9632030.0,603550.0,1.0,5.33,0.18761726078799248,5.33,84.36,41.34,10.876603773584906,85.92,,
USA,UKR,63.819,2004,4.156050951658079,9632030.0,603550.0,1.0,5.32,0.18796992481203006,5.32,86.62,45.08,10.22223602484472,88.23,,
USA,UKR,51.075,2005,3.933295140703686,9632030.0,603550.0,1.0,5.12,0.1953125,5.12,89.56,51.2,8.956000000000001,90.99,,
USA,UKR,360.3,2006,5.886937017754048,9632030.0,603550.0,1.0,5.05,0.19801980198019803,5.05,92.45,55.84,8.360897206303724,93.8,,
USA,UKR,2.75,2007,1.0116009116784799,9632030.0,603550.0,1.0,5.05,0.19801980198019803,5.05,95.09,63.01,7.621083954927789,96.34,,
USA,UKR,255.536,2008,5.5433632999139535,9831510.0,603550.0,1.0,5.27,0.18975332068311196,5.27,98.74,78.9,6.595181242078579,98.18,,
USA,UKR,114.043,2011,4.736575570257562,9831510.0,603550.0,1.0,7.97,0.12547051442910917,7.97,103.16,107.96,7.615646535753982,102.08,114.2,4.681854058409195
USA,UKR,259.4,2012,5.5583712718823435,9831510.0,603550.0,1.0,7.99,0.1251564455569462,7.99,105.29,108.57,7.74861471861472,103.99,123.1,4.728645886931275
USA,UKR,240.0,2013,5.480638923341991,9831510.0,603550.0,1.0,7.99,0.1251564455569462,7.99,106.83,108.31,7.8808207921706215,105.81,128.44,4.758553451068691
USA,UKR,76.134,2015,4.332494945642832,9831510.0,603550.0,1.0,21.84,0.045787545787545784,21.84,108.7,180.5,13.152398891966758,108.86,206.75,5.010786493454927
USA,UKR,106.071,2016,4.664108681209338,9831510.0,603550.0,1.0,25.55,0.03913894324853229,25.55,110.07,205.61,13.677780749963523,109.96,242.1,5.094733763620529
USA,UKR,67.0,2017,4.204692619390966,9831510.0,603550.0,1.0,26.6,0.03759398496240601,26.6,112.41,235.3,12.70763280917977,112.04,295.76,5.204202132510142
USA,UKR,25.0,2018,3.2188758248682006,9831510.0,603550.0,1.0,27.2,0.03676470588235294,27.2,115.16,261.07,11.998130769525416,114.74,341.11,5.287436852542227
USA,UKR,54.326,2019,3.9950029337043205,9831510.0,603550.0,1.0,25.85,0.03868471953578336,25.85,117.24,281.66,10.75997301711283,116.8,369.24,5.335954954758039
USA,UKR,14.0,2020,2.6390573296152584,9831510.0,603550.0,1.0,26.96,0.037091988130563795,26.96,118.69,289.35,11.058864351131847,118.32,404.34,5.387824463294363
USA,UKR,113.93,2021,4.735584224710024,,,1.0,27.29,0.03664345914254306,27.29,124.27,316.45,10.716790330225944,123.64,509.54,5.525441237593294
USA,UNS,306817.536,1996,12.634008504599292,9629090.0,,1.0,,inf,,71.93,,,76.05,,
USA,UNS,234491.488,1997,12.365174567702201,9629090.0,,1.0,,inf,,73.61,,,77.37,,
USA,UNS,206209.104,1998,12.236646000899764,9629090.0,,1.0,,inf,,74.76,,,78.24,,
USA,UNS,238389.088,1999,12.38165944131369,9629090.0,,1.0,,inf,,76.39,,,79.34,,
USA,UNS,232416.351,2000,12.356285658627803,9632030.0,,1.0,,inf,,78.97,,,81.14,,
USA,UNS,166819.216,2001,12.02466596610826,9632030.0,,1.0,,inf,,81.2,,,82.96,,
USA,UNS,130317.221,2002,11.777726918616391,9632030.0,,1.0,,inf,,82.49,,,84.26,,
USA,UNS,112002.921,2003,11.626280230294288,9632030.0,,1.0,,inf,,84.36,,,85.92,,
USA,UNS,85359.754,2004,11.35463000405958,9632030.0,,1.0,,inf,,86.62,,,88.23,,
USA,UNS,95285.977,2005,11.464637932960086,9632030.0,,1.0,,inf,,89.56,,,90.99,,
USA,UNS,95116.946,2006,11.462862424036782,9632030.0,,1.0,,inf,,92.45,,,93.8,,
USA,UNS,119557.501,2007,11.691552714540087,9632030.0,,1.0,,inf,,95.09,,,96.34,,
USA,UNS,84089.23,2008,11.33963377592927,9831510.0,,1.0,,inf,,98.74,,,98.18,,
USA,UNS,161705.215,2009,11.993530296127394,9831510.0,,1.0,,inf,,98.39,,,98.81,,
USA,UNS,205203.835,2010,12.231759081187933,9831510.0,,1.0,,inf,,100.0,,,100.0,,
USA,UNS,121877.904,2011,11.710775035708581,9831510.0,,1.0,,inf,,103.16,,,102.08,,
USA,UNS,175000.278,2012,12.072542841475817,9831510.0,,1.0,,inf,,105.29,,,103.99,,
USA,UNS,172394.983,2013,12.057543535860216,9831510.0,,1.0,,inf,,106.83,,,105.81,,
USA,URY,30.283,2002,3.410586498958841,9632030.0,176220.0,1.0,21.26,0.047036688617121354,21.26,82.49,51.7,33.92141972920696,84.26,,
USA,URY,20.0,2005,2.995732273553991,9632030.0,176220.0,1.0,24.48,0.04084967320261438,24.48,89.56,70.54,31.080646441735183,90.99,,
USA,URY,175.599,2009,5.168202986423981,9831510.0,176220.0,1.0,22.57,0.044306601683650866,22.57,98.39,93.72,23.694646820315832,98.81,,
USA,URY,42.73,2010,3.7549012496559335,9831510.0,176220.0,1.0,20.06,0.04985044865403789,20.06,100.0,100.0,20.06,100.0,,
USA,URY,12.115,2011,2.494444354268489,9831510.0,176220.0,1.0,19.31,0.05178663904712585,19.31,103.16,108.09,18.429268202423902,102.08,,
USA,URY,100.202,2012,4.607188148531405,9831510.0,176220.0,1.0,20.31,0.049236829148202856,20.31,105.29,116.85,18.300726572528884,103.99,,
USA,URY,33.743,2013,3.5187729883992405,9831510.0,176220.0,1.0,20.48,0.048828125,20.48,106.83,126.87,17.24504138094112,105.81,,
USA,URY,26.961,2014,3.294391377344346,9831510.0,176220.0,1.0,23.25,0.043010752688172046,23.25,108.57,138.13,18.274469702454212,107.79,,
USA,URY,37.652,2015,3.628386073684974,9831510.0,176220.0,1.0,27.33,0.036589828027808274,27.33,108.7,150.1,19.791945369753495,108.86,,
USA,URY,79.643,2016,4.377554147999325,9831510.0,176220.0,1.0,30.16,0.033156498673740056,30.16,110.07,164.57,20.17203135443884,109.96,,
USA,URY,65.118,2017,4.176201008691933,9831510.0,176220.0,1.0,28.68,0.03486750348675035,28.68,112.41,174.8,18.443471395881005,112.04,,
USA,URY,48.574,2018,3.8830884083300297,9831510.0,176220.0,1.0,30.73,0.03254149040026033,30.73,115.16,188.1,18.81375225943647,114.74,,
USA,URY,78.87,2019,4.3678009274099,9831510.0,176220.0,1.0,35.26,0.02836074872376631,35.26,117.24,202.92,20.37198107628622,116.8,,
USA,URY,209.314,2020,5.343835516847049,9831510.0,176220.0,1.0,42.01,0.023803856224708403,42.01,118.69,222.72,22.387602819683906,118.32,,
USA,URY,69.128,2021,4.235959858539098,,,1.0,43.55,0.022962112514351322,43.55,124.27,239.98,22.55170639219935,123.64,,
USA,URY,25.119,2022,3.2236245318904047,,,1.0,41.17,0.024289531212047605,41.17,134.21,261.82,21.103909938125433,132.3,,
USA,UZB,3.0,1998,1.0986122886681098,9629090.0,447400.0,1.0,94.49,0.010583130489998942,94.49,74.76,,,78.24,,
USA,UZB,6261.061,1999,8.742104938550428,9629090.0,447400.0,1.0,124.63,0.008023750300890637,124.63,76.39,,,79.34,,
USA,UZB,15369.675,2001,9.640151691221247,9632030.0,444103.0,1.0,,,,81.2,,,82.96,,
USA,UZB,12444.895,2002,9.429065777642757,9632030.0,444103.0,1.0,,,,82.49,,,84.26,,
USA,UZB,2132.002,2004,7.664816723371599,9632030.0,444103.0,1.0,,,,86.62,,,88.23,,
USA,VAT,13.91,2014,2.6326080059353516,9831510.0,,1.0,,inf,,108.57,,,107.79,,
USA,VCT,30.994,2016,3.433793637365143,9831510.0,390.0,1.0,2.7,0.37037037037037035,2.7,110.07,104.92,2.8325295463210067,109.96,,
USA,VCT,45.84,2017,3.8251570724064843,9831510.0,390.0,1.0,2.7,0.37037037037037035,2.7,112.41,107.17,2.832014556312401,112.04,,
USA,VCT,25.485,2018,3.238090043792005,9831510.0,390.0,1.0,2.7,0.37037037037037035,2.7,115.16,109.67,2.835160025531139,114.74,,
USA,VCT,24.113,2019,3.182751114149568,9831510.0,390.0,1.0,2.7,0.37037037037037035,2.7,117.24,110.67,2.8602873407427487,116.8,,
USA,VCT,26.268,2020,3.268351468328726,9831510.0,390.0,1.0,2.7,0.37037037037037035,2.7,118.69,109.97,2.914094753114486,118.32,,
USA,VCT,18.323,2021,2.908157101298038,,,1.0,2.7,0.37037037037037035,2.7,124.27,111.7,3.0038406445837067,123.64,,
USA,VCT,35.826,2022,3.5786738867929104,,,1.0,2.7,0.37037037037037035,2.7,134.21,118.02,3.070386375190646,132.3,,
USA,VEN,39107.24,1996,10.574062895072714,9629090.0,912050.0,1.0,0.42,2.380952380952381,0.42,71.93,,,76.05,,
USA,VEN,95669.84,1997,11.468658376255219,9629090.0,912050.0,1.0,0.49,2.0408163265306123,0.49,73.61,,,77.37,,
USA,VEN,40565.86,1998,10.610682105146777,9629090.0,912050.0,1.0,0.55,1.8181818181818181,0.55,74.76,,,78.24,,
USA,VEN,13282.339,1999,9.494190537039515,9629090.0,912050.0,1.0,0.61,1.639344262295082,0.61,76.39,,,79.34,,
USA,VEN,17260.765,2000,9.75619128578732,9632030.0,912050.0,1.0,0.68,1.4705882352941175,0.68,78.97,,,81.14,,
USA,VEN,17237.108,2001,9.754819780726223,9632030.0,912050.0,1.0,0.72,1.3888888888888888,0.72,81.2,,,82.96,,
USA,VEN,10033.549,2002,9.213689656854454,9632030.0,912050.0,1.0,1.16,0.8620689655172414,1.16,82.49,,,84.26,,
USA,VEN,2831.949,2004,7.948720446176879,9632030.0,912050.0,1.0,1.89,0.5291005291005292,1.89,86.62,,,88.23,,
USA,VEN,16733.187,2005,9.725149271953553,9632030.0,912050.0,1.0,2.09,0.47846889952153115,2.09,89.56,,,90.99,,
USA,VEN,2383.079,2006,7.776148628038962,9632030.0,912050.0,1.0,2.15,0.46511627906976744,2.15,92.45,,,93.8,,
USA,VEN,11414.414,2008,9.342632221684706,9831510.0,912050.0,1.0,2.15,0.46511627906976744,2.15,98.74,61.39,3.458071347124939,98.18,,
USA,VEN,26162.949,2009,10.172099528575457,9831510.0,912050.0,1.0,2.15,0.46511627906976744,2.15,98.39,78.01,2.7116843994359696,98.81,,
USA,VEN,30760.051,2010,10.333972081615604,9831510.0,912050.0,1.0,2.58,0.38759689922480617,2.58,100.0,100.0,2.58,100.0,,
USA,VEN,25493.678,2011,10.146185778840257,9831510.0,912050.0,1.0,4.29,0.2331002331002331,4.29,103.16,126.09,3.509845348560552,102.08,,
USA,VEN,26681.413,2012,10.191722459646664,9831510.0,912050.0,1.0,4.29,0.2331002331002331,4.29,105.29,152.66,2.958824184462204,103.99,,
USA,VEN,61309.03,2013,11.023682419395236,9831510.0,912050.0,1.0,6.05,0.1652892561983471,6.05,106.83,214.69,3.0104872141226884,105.81,,
USA,VEN,27768.528,2014,10.231658572054018,9831510.0,912050.0,1.0,6.28,0.1592356687898089,6.28,108.57,348.17,1.9582950857339803,107.79,,
USA,VEN,32698.343,2015,10.395079682818562,9831510.0,912050.0,1.0,6.28,0.1592356687898089,6.28,108.7,772.02,0.8842206160462166,108.86,,
USA,VEN,15433.5,2016,9.644295750483975,9831510.0,912050.0,1.0,9.26,0.1079913606911447,9.26,110.07,2740.27,0.3719517419816295,109.96,,
USA,VEN,25765.095,2017,10.156775947928049,9831510.0,912050.0,1.0,9.98,0.1002004008016032,9.98,112.41,,,112.04,,
USA,VEN,34902.598,2018,10.46031654668065,9831510.0,912050.0,1.0,,,,115.16,,,114.74,,
USA,VEN,5477.099,2019,8.608330860209186,9831510.0,912050.0,1.0,,,,117.24,,,116.8,,
USA,VEN,13474.594,2020,9.508561265453155,9831510.0,912050.0,1.0,,,,118.69,,,118.32,,
USA,VEN,23550.759,2021,10.066913328224574,,,1.0,,,,124.27,,,123.64,,
USA,VEN,32212.595,2022,10.380112804121968,,,1.0,,,,134.21,,,132.3,,
USA,VGB,3.662,2016,1.2980094462523188,9831510.0,150.0,1.0,,inf,,110.07,,,109.96,,
USA,VGB,3.763,2017,1.3252165116113002,9831510.0,150.0,1.0,,inf,,112.41,,,112.04,,
USA,VNM,3032.33,1996,8.017086579889854,9629090.0,331110.0,1.0,11032.58,9.064062984360866e-05,11032.58,71.93,42.45,18694.310468786807,76.05,,
USA,VNM,1000.0,1997,6.907755278982137,9629090.0,331110.0,1.0,11683.33,8.559203583224988e-05,11683.33,73.61,43.81,19630.44787263182,77.37,,
USA,VNM,1010.5,2000,6.918200536843676,9632030.0,329240.0,1.0,14167.75,7.058283778299307e-05,14167.75,78.97,48.09,23265.277968392595,81.14,,
USA,VNM,204.974,2001,5.322883141826604,9632030.0,329250.0,1.0,14725.17,6.791093073967907e-05,14725.17,81.2,47.88,24972.51052631579,82.96,,
USA,VNM,120.817,2004,4.794277004076212,9632030.0,329314.0,1.0,15746.0,6.350819255683983e-05,15746.0,86.62,55.3,24663.987703435807,88.23,52.76,4.222850184541564
USA,VNM,433.517,2005,6.0719310111379565,9632030.0,331212.0,1.0,15858.92,6.30559962469071e-05,15858.92,89.56,59.88,23719.520293921174,90.99,57.53,4.281528080621901
USA,VNM,785.821,2006,6.666729031124613,9632030.0,331212.0,1.0,15994.25,6.25224690123013e-05,15994.25,92.45,64.33,22985.674063422975,93.8,62.46,4.337845603933555
USA,VNM,12466.825,2007,9.430826395188621,9632030.0,331212.0,1.0,16105.13,6.209201664314414e-05,16105.13,95.09,69.69,21974.986536088392,96.34,68.48,4.397212666517781
USA,VNM,45727.918,2008,10.73046428751595,9831510.0,331051.0,1.0,16302.25,6.13412259043997e-05,16302.25,98.74,85.81,18758.701375131102,98.18,84.01,4.508869184003331
USA,VNM,61226.657,2009,11.022337945561942,9831510.0,331051.0,1.0,17065.08,5.859919789417922e-05,17065.08,98.39,91.57,18336.06226056569,98.81,89.23,4.542208060059465
USA,VNM,80085.355,2010,11.290848282382733,9831510.0,330954.0,1.0,18612.92,5.372612142533252e-05,18612.92,100.0,100.0,18612.92,100.0,100.0,4.605170185988092
USA,VNM,122994.61,2011,11.71989581225617,9831510.0,330957.0,1.0,20509.75,4.875729835809798e-05,20509.75,103.16,118.68,17827.65259521402,102.08,121.41,4.712465033576182
USA,VNM,333343.552,2012,12.716928924826279,9831510.0,330951.0,1.0,20828.0,4.801229114653351e-05,20828.0,105.29,129.47,16938.133312736543,103.99,132.44,4.765212226675594
USA,VNM,318047.45,2013,12.669955864467514,9831510.0,330960.0,1.0,20933.42,4.777050286097542e-05,20933.42,106.83,138.01,16204.023321498442,105.81,137.78,4.79365162154056
USA,VNM,345678.348,2014,12.75326399160805,9831510.0,331230.0,1.0,21148.0,4.728579534707774e-05,21148.0,108.57,143.64,15984.672514619884,107.79,142.88,4.821095003460863
USA,VNM,265429.67,2015,12.489105188151031,9831510.0,331230.0,1.0,21697.57,4.6088110327562024e-05,21697.57,108.7,144.55,16316.332473192666,108.86,140.43,4.817385898493072
USA,VNM,342061.402,2016,12.742745537941419,9831510.0,331230.0,1.0,21935.0,4.5589240939138365e-05,21935.0,110.07,148.41,16268.347483323225,109.96,142.98,4.831410711817876
USA,VNM,291106.765,2017,12.581445368900303,9831510.0,331230.0,1.0,22370.09,4.470254701702139e-05,22370.09,112.41,153.63,16368.038904510839,112.04,149.22,4.862138838717637
USA,VNM,474325.988,2018,13.069650102690161,9831510.0,331240.0,1.0,22602.05,4.424377434790207e-05,22602.05,115.16,159.07,16362.935047463381,114.74,154.63,4.891851932830532
USA,VNM,296285.246,2019,12.599077938194315,9831510.0,331310.0,1.0,23050.24,4.3383496223900486e-05,23050.24,117.24,163.52,16526.480782778865,116.8,158.38,4.912730139588197
USA,VNM,421740.954,2020,12.952146551452639,9831510.0,331340.0,1.0,23208.37,4.308790320044019e-05,23208.37,118.69,168.78,16320.662609906385,118.32,160.7,4.926466045573005
USA,VNM,395849.273,2021,12.888788794043643,,,1.0,23159.78,4.3178303075417816e-05,23159.78,124.27,171.88,16744.623345357224,123.64,165.17,4.962174681898457
USA,VNM,422615.385,2022,12.954217789085904,,,1.0,23271.21,4.29715515437315e-05,23271.21,134.21,177.31,17614.511838587787,132.3,171.54,5.014944273341593
USA,YEM,24.5,1999,3.1986731175506815,9629090.0,527970.0,1.0,155.72,0.006421782686873876,155.72,76.39,32.74,363.33081246182036,79.34,28.28,3.857948628057278
USA,ZAF,8991.132,1996,9.103994037225018,9629090.0,1219090.0,1.0,4.3,0.23255813953488372,4.3,71.93,46.58,6.640167453842852,76.05,35.52,3.950743468414636
